Publication Number,B60K6/48,Y02T10/6221,B60K6/387,B60K6/405,B60K2006/4825,Y02T10/6252,B60K6/42
JP2757637B2,0,1,0,0,0,0,0
JP5907560B2,0,1,0,0,0,0,0
JP1997099408A,0,1,0,0,0,0,0
JP2015154630A,0,1,0,0,0,0,0
CN105946857B,0,1,0,0,0,0,0
JP1993088058B2,0,1,0,0,0,0,0
JP2012222905A,0,1,0,0,0,0,0
US20180217828A1,0,1,0,0,0,0,0
JP2012092975A,0,1,0,0,0,0,0
JP3568448B2,0,1,0,0,0,0,0
JP5136316B2,0,1,0,0,0,0,0
JP1993157798A,0,1,0,0,0,0,0
JP5481550B2,0,1,0,0,0,0,0
CN203931347U,0,1,0,0,0,0,0
JP3695148B2,0,1,0,0,0,0,0
JP3601304B2,0,1,0,0,0,0,0
JP3852403B2,0,1,0,0,0,0,0
JP1993104775A,0,1,0,0,0,0,0
JP5353781B2,0,1,0,0,0,0,0
JP1993123283A,0,1,0,0,0,0,0
JP1994098049B2,0,1,0,0,0,0,0
JP2008195334A,0,1,0,0,0,0,0
JP3518328B2,0,1,0,0,0,0,0
CN104955700A,0,1,0,0,0,0,0
JP1993104785A,0,1,0,0,0,0,0
CN101593987A,0,1,0,0,0,0,0
CN103112450B,0,1,0,0,0,0,0
JP6217425B2,0,1,0,0,0,0,0
JP1993050971A,0,1,0,0,0,0,0
CN101489822A,0,1,0,0,0,0,0
JP3134417B2,0,1,0,0,0,0,0
JP3661476B2,0,1,0,0,0,0,0
WO2012059997A1,0,1,0,0,0,0,0
JP4351833B2,0,1,0,0,0,0,0
CN102712242A,0,1,0,0,0,0,0
JP4063270B2,0,1,0,0,0,0,0
JP1993125726A,0,1,0,0,0,0,0
JP4192967B2,0,1,0,0,0,0,0
JP5050864B2,0,1,0,0,0,0,0
JP3864582B2,0,1,0,0,0,0,0
JP3651469B2,0,1,0,0,0,0,0
JP1993055246B2,0,1,0,0,0,0,0
CN101181897B,0,1,0,0,0,0,0
CN103481764A,0,1,0,0,0,0,0
JP6376592B2,0,1,0,0,0,0,0
US10086841,0,1,0,0,0,0,0
JP4172676B2,0,1,0,0,0,0,0
CN102844209A,0,1,0,0,0,0,0
TWI415763B,0,1,0,0,0,0,0
JP4007365B2,0,1,0,0,0,0,0
US8899397,0,1,0,0,0,0,0
CN103213503A,0,1,0,0,0,0,0
CN105774795B,0,1,0,0,0,0,0
JP2948964B2,0,1,0,0,0,0,0
JP1993011500B2,0,1,0,0,0,0,0
JP4801548B2,0,1,0,0,0,0,0
JP4800142B2,0,1,0,0,0,0,0
JP1993079864B2,0,1,0,0,0,0,0
JP4661166B2,0,1,0,0,0,0,0
US10279801,0,1,0,0,0,0,0
KR1020160070352A,0,1,0,0,0,0,0
JP2010149586A,0,1,0,0,0,0,0
JP1993029592B2,0,1,0,0,0,0,0
JP2005104248A,0,1,0,0,0,0,0
JP2010163028A,0,1,0,0,0,0,0
JP1993073875B2,0,1,0,0,0,0,0
JP1993056869B2,0,1,0,0,0,0,0
WO2018016087A1,0,1,0,0,0,0,0
JP6508024B2,0,1,0,0,0,0,0
JP4321535B2,0,1,0,0,0,0,0
JP2006290330A,0,1,0,0,0,0,0
JP2004215483A,0,1,0,0,0,0,0
CN100593481C,0,1,0,0,0,0,0
JP3216166B2,0,1,0,0,0,0,0
JP3741112B2,0,1,0,0,0,0,0
US20180057014A1,0,1,0,0,0,0,0
CA2176421A1,0,1,0,0,0,0,0
CN202896272U,0,1,0,0,0,0,0
JP4914806B2,0,1,0,0,0,0,0
JP2009213301A,0,1,0,0,0,0,0
KR101431278B1,0,1,0,0,0,0,0
CN101037132B,0,1,0,0,0,0,0
JP4207996B2,0,1,0,0,0,0,0
JP2001339923A,0,1,0,0,0,0,0
JP2010145309A,0,1,0,0,0,0,0
CN205768711U,0,1,0,0,0,0,0
WO2014003485A1,0,1,0,0,0,0,0
US20130302877A1,0,1,0,0,0,0,0
JP4962589B2,0,1,0,0,0,0,0
CN102514569B,0,1,0,0,0,0,0
JP2632265B2,0,1,0,0,0,0,0
JP5345255B2,0,1,0,0,0,0,0
US8712620,0,1,0,0,0,0,0
JP2006290331A,0,1,0,0,0,0,0
JP2007237794A,0,1,0,0,0,0,0
KR100969083B1,0,1,0,0,0,0,0
JP1993012190B2,0,1,0,0,0,0,0
JP2009247057A,0,1,0,0,0,0,0
JP5330362B2,0,1,0,0,0,0,0
KR1020120063193A,0,1,0,0,0,0,0
KR100688098B1,0,1,0,0,0,0,0
BR102015025587A2,0,1,0,0,0,0,0
RU2278793C2,0,1,0,0,0,0,0
CN103909914B,0,1,0,0,0,0,0
KR101628513B1,0,1,0,0,0,0,0
JP1993045412A,0,1,0,0,0,0,0
WO2012029270A1,0,1,0,0,0,0,0
KR101816247B1,0,1,0,0,0,0,0
JP4270079B2,0,1,0,0,0,0,0
CN103381809A,0,1,0,0,0,0,0
JP4961919B2,0,1,0,0,0,0,0
JP4192833B2,0,1,0,0,0,0,0
CN202053876U,0,1,0,0,0,0,0
JP2009035226A,0,1,0,0,0,0,0
US8784249,0,1,0,0,0,0,0
JP1993001476B2,0,1,0,0,0,0,0
JP2002340159A,0,1,0,0,0,0,0
JP4967671B2,0,1,0,0,0,0,0
JP4186999B2,0,1,0,0,0,0,0
JP3478271B2,0,1,0,0,0,0,0
JP2002267011A,0,1,0,0,0,0,0
JP1993139664A,0,1,0,0,0,0,0
US8910467,0,1,0,0,0,0,0
JP2006256607A,0,1,0,0,0,0,0
CN104210345B,0,1,0,0,0,0,0
JP1993040461A,0,1,0,0,0,0,0
CN102062004B,0,1,0,0,0,0,0
CN206885033U,0,1,0,0,0,0,0
JP2000050585A,0,1,0,0,0,0,0
JP4242045B2,0,1,0,0,0,0,0
JP4416966B2,0,1,0,0,0,0,0
JP1993004289B2,0,1,0,0,0,0,0
JP5941934B2,0,1,0,0,0,0,0
JP1993001475B2,0,1,0,0,0,0,0
CN1057880C,0,1,0,0,0,0,0
US10295052,0,1,0,0,0,0,0
US9085291,0,1,0,0,0,0,0
JP5329187B2,0,1,0,0,0,0,0
JP2884785B2,0,1,0,0,0,0,0
JP3292089B2,0,1,0,0,0,0,0
JP1993079725A,0,1,0,0,0,0,0
JP5236433B2,0,1,0,0,0,0,0
JP4026630B2,0,1,0,0,0,0,0
JP1993143789A,0,1,0,0,0,0,0
KR100559388B1,0,1,0,0,0,0,0
CN106143104B,0,1,0,0,0,0,0
JP1993125735A,0,1,0,0,0,0,0
JP1993126080A,0,1,0,0,0,0,0
JP1993007579B2,0,1,0,0,0,0,0
JP5892644B2,0,1,0,0,0,0,0
JP1993023966B2,0,1,0,0,0,0,0
KR1020040108172A,0,1,0,0,0,0,0
JP5313000B2,0,1,0,0,0,0,0
JP5318741B2,0,1,0,0,0,0,0
JP6466485B2,0,1,0,0,0,0,0
JP5277433B2,0,1,0,0,0,0,0
JP5846087B2,0,1,0,0,0,0,0
CN206926506U,0,1,0,0,0,0,0
US20170361837A1,0,1,0,0,0,0,0
CN101818799B,0,1,0,0,0,0,0
JP2012065457A,0,1,0,0,0,0,0
US20170174207A1,0,1,0,0,0,0,0
JP2009036173A,0,1,0,0,0,0,0
JP3130986B2,0,1,0,0,0,0,0
JP2004222358A,0,1,0,0,0,0,0
CN107264293B,0,1,0,0,0,0,0
WO2000030325A1,0,1,0,0,0,0,0
JP2010120467A,0,1,0,0,0,0,0
JP2016027980A,0,1,0,0,0,0,0
JP2682923B2,0,1,0,0,0,0,0
JP5436900B2,0,1,0,0,0,0,0
JP5306302B2,0,1,0,0,0,0,0
CN205601593U,0,1,0,0,0,0,0
CN102267368B,0,1,0,0,0,0,0
JP2004090922A,0,1,0,0,0,0,0
KR101583990B1,0,1,0,0,0,0,0
JP6319189B2,0,1,0,0,0,0,0
JP6379469B2,0,1,0,0,0,0,0
US20180358663A1,0,1,0,0,0,0,0
CA2556195C,0,1,0,0,0,0,0
DE102013214728A1,0,1,0,0,0,0,0
KR100671181B1,0,1,0,0,0,0,0
CN103308307B,0,1,0,0,0,0,0
WO2016043071A1,0,1,0,0,0,0,0
JP1993040965A,0,1,0,0,0,0,0
JP2008180485A,0,1,0,0,0,0,0
CN100575163C,0,1,0,0,0,0,0
US20180118192A1,0,1,0,0,0,0,0
RU2238193C2,0,1,0,0,0,0,0
WO1980001200A1,0,1,0,0,0,0,0
JP1993073877B2,0,1,0,0,0,0,0
JP1993056482B2,0,1,0,0,0,0,0
KR100588565B1,0,1,0,0,0,0,0
JP6439643B2,0,1,0,0,0,0,0
JP1993125727A,0,1,0,0,0,0,0
JP6164090B2,0,1,0,0,0,0,0
CN203365133U,0,1,0,0,0,0,0
JP2007246009A,0,1,0,0,0,0,0
KR1020170104924A,0,1,0,0,0,0,0
JP4135022B2,0,1,0,0,0,0,0
JP1993034532B2,0,1,0,0,0,0,0
JP1993010555B2,0,1,0,0,0,0,0
CN105946848B,0,1,0,0,0,0,0
CN103085645B,0,1,0,0,0,0,0
US20180274673A1,0,1,0,0,0,0,0
JP1993051117A,0,1,0,0,0,0,0
JP6027380B2,0,1,0,0,0,0,0
US9043103,0,1,0,0,0,0,0
US10239536,0,1,0,0,0,0,0
CN202565062U,0,1,0,0,0,0,0
JP5024558B2,0,1,0,0,0,0,0
KR1020020034823A,0,1,0,0,0,0,0
US20140221156A1,0,1,0,0,0,0,0
CN108216201A,0,1,0,0,0,0,0
CN101492046A,0,1,0,0,0,0,0
JP4442398B2,0,1,0,0,0,0,0
JP5386975B2,0,1,0,0,0,0,0
JP3893938B2,0,1,0,0,0,0,0
JP2008185219A,0,1,0,0,0,0,0
WO2003019029A1,0,1,0,0,0,0,0
JP5412162B2,0,1,0,0,0,0,0
JP4155264B2,0,1,0,0,0,0,0
JP1993056587B2,0,1,0,0,0,0,0
JP1993024278A,0,1,0,0,0,0,0
JP2010151303A,0,1,0,0,0,0,0
JP3536717B2,0,1,0,0,0,0,0
JP4259408B2,0,1,0,0,0,0,0
CN101254744B,0,1,0,0,0,0,0
CN102848911B,0,1,0,0,0,0,0
JP5236709B2,0,1,0,0,0,0,0
JP5136612B2,0,1,0,0,0,0,0
CN201666343U,0,1,0,0,0,0,0
JP5217593B2,0,1,0,0,0,0,0
JP4026604B2,0,1,0,0,0,0,0
JP1993133945A,0,1,0,0,0,0,0
JP1993026496B2,0,1,0,0,0,0,0
JP3384321B2,0,1,0,0,0,0,0
JP1993151702A,0,1,0,0,0,0,0
JP4816208B2,0,1,0,0,0,0,0
JP2000310133A,0,1,0,0,0,0,0
JP4813451B2,0,1,0,0,0,0,0
JP3169400B2,0,1,0,0,0,0,0
JP2006191783A,0,1,0,0,0,0,0
JP4329844B2,0,1,0,0,0,0,0
JP3675193B2,0,1,0,0,0,0,0
JP4155265B2,0,1,0,0,0,0,0
JP1993017450B2,0,1,0,0,0,0,0
JP5335011B2,0,1,0,0,0,0,0
WO2013108762A1,0,1,0,0,0,0,0
JP3757845B2,0,1,0,0,0,0,0
US9580069,0,1,0,0,0,0,0
US9873334,0,1,0,0,0,0,0
CN101440870B,0,1,0,0,0,0,0
JP3852322B2,0,1,0,0,0,0,0
JP1993146339A,0,1,0,0,0,0,0
JP4965726B2,0,1,0,0,0,0,0
CN107499303A,0,1,0,0,0,0,0
CN1154525A,0,1,0,0,0,0,0
JP1993070004B2,0,1,0,0,0,0,0
JP5136611B2,0,1,0,0,0,0,0
JP4218591B2,0,1,0,0,0,0,0
JP2011031745A,0,1,0,0,0,0,0
CN100395437C,0,1,0,0,0,0,0
JP5230874B2,0,1,0,0,0,0,0
JP4830602B2,0,1,0,0,0,0,0
JP1996098320A,0,1,0,0,0,0,0
CA2548815A1,0,1,0,0,0,0,0
CN103373341B,0,1,0,0,0,0,0
JP5217304B2,0,1,0,0,0,0,0
CN101049825B,0,1,0,0,0,0,0
DE112015004318T5,1,0,0,0,0,0,0
US20170317631A1,1,0,0,0,0,0,0
GB2444063A,1,0,0,0,0,0,0
DE102014208354A1,1,0,0,0,0,0,0
US20180273021A1,1,0,0,0,0,0,0
DE102015115436A1,1,0,0,0,0,0,0
US0597553,1,0,0,0,0,0,0
EP2186701B1,1,0,0,0,0,0,0
DE102012023206A1,1,0,0,0,0,0,0
GB2505082B,1,0,0,0,0,0,0
US7288041,1,0,0,0,0,0,0
US6967419,1,0,0,0,0,0,0
WO2013021460A1,1,0,0,0,0,0,0
CN108953026A,1,0,0,0,0,0,0
US8316980,1,0,0,0,0,0,0
DE102016103481B4,1,0,0,0,0,0,0
US10112599,1,0,0,0,0,0,0
WO2019020256A1,1,0,0,0,0,0,0
KR101551123B1,1,0,0,0,0,0,0
US8571771,1,0,0,0,0,0,0
US9657831,1,0,0,0,0,0,0
US0674002,1,0,0,0,0,0,0
EP3390187B1,1,0,0,0,0,0,0
US20180031121A1,1,0,0,0,0,0,0
US9371785,1,0,0,0,0,0,0
US0833031,1,0,0,0,0,0,0
US20080087480A1,1,0,0,0,0,0,0
US7497798,1,0,0,0,0,0,0
DE102017220000A1,1,0,0,0,0,0,0
US20070179015A1,1,0,0,0,0,0,0
US20100257861A1,1,0,0,0,0,0,0
CN101417653B,1,0,0,0,0,0,0
US20190249617A1,1,0,0,0,0,0,0
DE102006020434A1,1,0,0,0,0,0,0
US8515606,1,0,0,0,0,0,0
WO2015114430A1,1,0,0,0,0,0,0
DE102011085462A1,1,0,0,0,0,0,0
US0224735,1,0,0,0,0,0,0
DE102013105766A1,1,0,0,0,0,0,0
DE102018105123A1,1,0,0,0,0,0,0
DE102015207312A1,1,0,0,0,0,0,0
WO2018177464A1,1,0,0,0,0,0,0
FR3024752B1,1,0,0,0,0,0,0
EP2160813A1,1,0,0,0,0,0,0
US10308237,1,0,0,0,0,0,0
DE102011076910A1,1,0,0,0,0,0,0
EP1077328B1,1,0,0,0,0,0,0
US6175785,1,0,0,0,0,0,0
US8195370,1,0,0,0,0,0,0
DE102016015158A1,1,0,0,0,0,0,0
DE102014221600B3,1,0,0,0,0,0,0
US0262693,1,0,0,0,0,0,0
US0358263,1,0,0,0,0,0,0
FR3055582B1,1,0,0,0,0,0,0
DE102012024796B4,1,0,0,0,0,0,0
KR100911596B1,1,0,0,0,0,0,0
DE102006019774A1,1,0,0,0,0,0,0
DE102016223691A1,1,0,0,0,0,0,0
DE102016224130A1,1,0,0,0,0,0,0
FR3046976A1,1,0,0,0,0,0,0
US9701303,1,0,0,0,0,0,0
DE102009039273B4,1,0,0,0,0,0,0
US3970163,1,0,0,0,0,0,0
US5619956,1,0,0,0,0,0,0
US6328672,1,0,0,0,0,0,0
US9611795,1,0,0,0,0,0,0
DE102011080633A1,1,0,0,0,0,0,0
FR3060696A1,1,0,0,0,0,0,0
WO2003061099A3,1,0,0,0,0,0,0
US1260647,1,0,0,0,0,0,0
US8157035,1,0,0,0,0,0,0
DE102015016964A1,1,0,0,0,0,0,0
DE102018104472A1,1,0,0,0,0,0,0
US6817964,1,0,0,0,0,0,0
EP2030856A1,1,0,0,0,0,0,0
SE1350175A1,1,0,0,0,0,0,0
US20180251131A1,1,0,0,0,0,0,0
US20120239226A1,1,0,0,0,0,0,0
US8504261,1,0,0,0,0,0,0
DE102010062809A1,1,0,0,0,0,0,0
US8235191,1,0,0,0,0,0,0
DE102017200789A1,1,0,0,0,0,0,0
US6404072,1,0,0,0,0,0,0
US9586575,1,0,0,0,0,0,0
DE102008039907A1,1,0,0,0,0,0,0
US9470294,1,0,0,0,0,0,0
US20150344035A1,1,0,0,0,0,0,0
US20150377203A1,1,0,0,0,0,0,0
FR3044607B1,1,0,0,0,0,0,0
US20170226715A1,1,0,0,0,0,0,0
KR1020180134472A,1,0,0,0,0,0,0
WO2018177356A1,1,0,0,0,0,0,0
US20180363738A1,1,0,0,0,0,0,0
US10059189,1,0,0,0,0,0,0
DE102015015006A1,1,0,0,0,0,0,0
US20180222326A1,0,1,0,0,0,0,0
JP4177799B2,0,1,0,0,0,0,0
JP3584549B2,0,1,0,0,0,0,0
US20150006065A1,0,1,0,0,0,0,0
JP4513857B2,0,1,0,0,0,0,0
JP4989303B2,0,1,0,0,0,0,0
US20180201253A1,0,1,0,0,0,0,0
JP2001123857A,0,1,0,0,0,0,0
CN103322397B,0,1,0,0,0,0,0
CN1735522A,0,1,0,0,0,0,0
JP2006021745A,0,1,0,0,0,0,0
JP4774011B2,0,1,0,0,0,0,0
JP1993003951B2,0,1,0,0,0,0,0
JP1993073876B2,0,1,0,0,0,0,0
US20180265092A1,0,1,0,0,0,0,0
JP2013204459A,0,1,0,0,0,0,0
JP4415379B2,0,1,0,0,0,0,0
JP4093242B2,0,1,0,0,0,0,0
JP4951510B2,0,1,0,0,0,0,0
US20180264948A1,0,1,0,0,0,0,0
CN107512261B,0,1,0,0,0,0,0
CN202827569U,0,1,0,0,0,0,0
JP2007330079A,0,1,0,0,0,0,0
KR101666689B1,0,1,0,0,0,0,0
JP4851966B2,0,1,0,0,0,0,0
US9676290,0,1,0,0,0,0,0
JP1993071343A,0,1,0,0,0,0,0
KR1020170110495A,0,1,0,0,0,0,0
US9944184,0,1,0,0,0,0,0
JP1993141305A,0,1,0,0,0,0,0
JP3856030B2,0,1,0,0,0,0,0
JP4735634B2,0,1,0,0,0,0,0
JP5728447B2,0,1,0,0,0,0,0
JP3865189B2,0,1,0,0,0,0,0
KR101966474B1,0,1,0,0,0,0,0
JP1993018971B2,0,1,0,0,0,0,0
JP2015532766A,0,1,0,0,0,0,0
JP4296991B2,0,1,0,0,0,0,0
JP3922279B2,0,1,0,0,0,0,0
JP6500740B2,0,1,0,0,0,0,0
WO2013081121A1,0,1,0,0,0,0,0
DE102017205764A1,0,1,0,0,0,0,0
JP1993039098A,0,1,0,0,0,0,0
US9382953,0,1,0,0,0,0,0
US20140228167A1,0,1,0,0,0,0,0
JP2014012522A,0,1,0,0,0,0,0
JP3283554B2,0,1,0,0,0,0,0
JP1993027744B2,0,1,0,0,0,0,0
JP2014103709A,0,1,0,0,0,0,0
FR3041707B1,1,0,0,0,0,0,0
US5079913,1,0,0,0,0,0,0
US6708787,1,0,0,0,0,0,0
GB2511062A,1,0,0,0,0,0,0
US20180148043A1,1,0,0,0,0,0,0
DE102016007260A1,1,0,0,0,0,0,0
DE102016111060B4,1,0,0,0,0,0,0
US20180186382A1,1,0,0,0,0,0,0
DE102008058809B4,1,0,0,0,0,0,0
US6779622,1,0,0,0,0,0,0
US20180080552A1,1,0,0,0,0,0,0
US20150149016A1,1,0,0,0,0,0,0
US7519466,1,0,0,0,0,0,0
US20180261896A1,1,0,0,0,0,0,0
US6717378,1,0,0,0,0,0,0
EP3097327A1,1,0,0,0,0,0,0
US9267480,1,0,0,0,0,0,0
US0495368,1,0,0,0,0,0,0
US8176896,1,0,0,0,0,0,0
WO2012017917A1,1,0,0,0,0,0,0
US9415698,1,0,0,0,0,0,0
US0585159,1,0,0,0,0,0,0
US9127667,1,0,0,0,0,0,0
US7596893,1,0,0,0,0,0,0
US1024027,1,0,0,0,0,0,0
AT500426A3,1,0,0,0,0,0,0
US20140046520A1,1,0,0,0,0,0,0
KR1020100012773A,1,0,0,0,0,0,0
EP3480043A4,1,0,0,0,0,0,0
DE102015117047A1,1,0,0,0,0,0,0
US8267837,1,0,0,0,0,0,0
DE102006027065A1,1,0,0,0,0,0,0
US20150149014A1,1,0,0,0,0,0,0
FR3046586B1,1,0,0,0,0,0,0
US0708886,1,0,0,0,0,0,0
US0631806,1,0,0,0,0,0,0
US7695401,1,0,0,0,0,0,0
US20190001983A1,1,0,0,0,0,0,0
US20140083375A1,1,0,0,0,0,0,0
DE19518317C2,1,0,0,0,0,0,0
DE10136172A1,1,0,0,0,0,0,0
DE102010007996B4,1,0,0,0,0,0,0
US7765052,1,0,0,0,0,0,0
US7047745,1,0,0,0,0,0,0
EP1316464B1,1,0,0,0,0,0,0
US6590360,1,0,0,0,0,0,0
EP3404236A4,1,0,0,0,0,0,0
US20190001985A1,1,0,0,0,0,0,0
US8516990,1,0,0,0,0,0,0
US10220722,1,0,0,0,0,0,0
DE102015008835A1,1,0,0,0,0,0,0
US6379282,1,0,0,0,0,0,0
AT9466U1,1,0,0,0,0,0,0
CN106256632B,1,0,0,0,0,0,0
US8761977,1,0,0,0,0,0,0
US10322757,1,0,0,0,0,0,0
DE102013209107A1,1,0,0,0,0,0,0
DE102013105768A1,1,0,0,0,0,0,0
US20080136252A1,1,0,0,0,0,0,0
US7647994,1,0,0,0,0,0,0
KR1020080053961A,1,0,0,0,0,0,0
US7908067,1,0,0,0,0,0,0
US20190126910A1,1,0,0,0,0,0,0
US8374763,1,0,0,0,0,0,0
US8347992,1,0,0,0,0,0,0
US7827901,1,0,0,0,0,0,0
FR2992932B1,1,0,0,0,0,0,0
US6666289,1,0,0,0,0,0,0
US6208036,1,0,0,0,0,0,0
EP0791735B1,1,0,0,0,0,0,0
WO2009067887A1,1,0,0,0,0,0,0
DE102017003192A1,1,0,0,0,0,0,0
US9896102,1,0,0,0,0,0,0
DE102010034426A1,1,0,0,0,0,0,0
US0738264,1,0,0,0,0,0,0
US8196686,1,0,0,0,0,0,0
US8400111,1,0,0,0,0,0,0
US8409052,1,0,0,0,0,0,0
FR3070945B1,1,0,0,0,0,0,0
US20180170362A1,1,0,0,0,0,0,0
US20180290658A1,1,0,0,0,0,0,0
GB2463502A,1,0,0,0,0,0,0
US20180222484A1,1,0,0,0,0,0,0
DE102017124357A1,1,0,0,0,0,0,0
US20190256082A1,1,0,0,0,0,0,0
DE102008000132A1,1,0,0,0,0,0,0
US7465250,1,0,0,0,0,0,0
EP3428024A4,1,0,0,0,0,0,0
US10001069,1,0,0,0,0,0,0
US6631702,1,0,0,0,0,0,0
DE102007014383A1,1,0,0,0,0,0,0
CN108372776A,1,0,0,0,0,0,0
KR200308129Y1,1,0,0,0,0,0,0
DE102008007119A1,1,0,0,0,0,0,0
CN106064613B,1,0,0,0,0,0,0
US20170291481A1,1,0,0,0,0,0,0
US0322794,1,0,0,0,0,0,0
US20060061211A1,1,0,0,0,0,0,0
US7868476,1,0,0,0,0,0,0
US8475328,1,0,0,0,0,0,0
WO2015099329A1,1,0,0,0,0,0,0
DE4306381C2,1,0,0,0,0,0,0
US7703563,1,0,0,0,0,0,0
US20180154796A1,1,0,0,0,0,0,0
WO2008131994A3,1,0,0,0,0,0,0
US20090187298A1,1,0,0,0,0,0,0
DE102010024930A1,1,0,0,0,0,0,0
EP2111683B1,1,0,0,0,0,0,0
US7867125,1,0,0,0,0,0,0
WO2010052547A3,1,0,0,0,0,0,0
US20120291740A1,1,0,0,0,0,0,0
US9995318,1,0,0,0,0,0,0
CN100400856C,1,0,0,0,0,0,0
IL262939A,1,0,0,0,0,0,0
WO2008081212A1,1,0,0,0,0,0,0
FR3037303B1,1,0,0,0,0,0,0
DE102008042636A1,1,0,0,0,0,0,0
US7874279,1,0,0,0,0,0,0
GB2438609B,1,0,0,0,0,0,0
DE202013102494U1,1,0,0,0,0,0,0
US20100210409A1,1,0,0,0,0,0,0
DE202009014398U1,1,0,0,0,0,0,0
DE102006024371A1,1,0,0,0,0,0,0
GB2500920A,1,0,0,0,0,0,0
WO2009036888A3,1,0,0,0,0,0,0
WO2008121378A1,1,0,0,0,0,0,0
US20110276207A1,1,0,0,0,0,0,0
US20170101000A1,1,0,0,0,0,0,0
DE102009033953A1,1,0,0,0,0,0,0
FR3054003A1,1,0,0,0,0,0,0
US8499734,1,0,0,0,0,0,0
US6679214,1,0,0,0,0,0,0
US9944269,1,0,0,0,0,0,0
DE102013210761A1,1,0,0,0,0,0,0
US8683244,1,0,0,0,0,0,0
WO2012085295A1,1,0,0,0,0,0,0
WO2011135695A1,1,0,0,0,0,0,0
US1219001,1,0,0,0,0,0,0
US7356402,1,0,0,0,0,0,0
DE102014108719A1,1,0,0,0,0,0,0
US6959241,1,0,0,0,0,0,0
US9683632,1,0,0,0,0,0,0
US20150258946A1,1,0,0,0,0,0,0
US1089120,1,0,0,0,0,0,0
DE102015115714A1,1,0,0,0,0,0,0
DE102017201014A1,1,0,0,0,0,0,0
DE102014019062A1,1,0,0,0,0,0,0
US20190030990A1,1,0,0,0,0,0,0
US20180345786A1,1,0,0,0,0,0,0
US0822067,1,0,0,0,0,0,0
DE687022A,1,0,0,0,0,0,0
KR1020090048717A,1,0,0,0,0,0,0
US8571736,1,0,0,0,0,0,0
US0775008,1,0,0,0,0,0,0
WO2018108414A1,1,0,0,0,0,0,0
US6338398,1,0,0,0,0,0,0
EP1112885B1,1,0,0,0,0,0,0
KR101646419B1,1,0,0,0,0,0,0
US0549052,1,0,0,0,0,0,0
US10077728,1,0,0,0,0,0,0
US20170356415A1,1,0,0,0,0,0,0
US8057239,1,0,0,0,0,0,0
US20180354492A1,1,0,0,0,0,0,0
US8157705,1,0,0,0,0,0,0
US9108634,1,0,0,0,0,0,0
US20170291501A1,1,0,0,0,0,0,0
US20120210952A1,1,0,0,0,0,0,0
US20190001805A1,1,0,0,0,0,0,0
US20190195186A1,1,0,0,0,0,0,0
US20100133031A1,1,0,0,0,0,0,0
US20180174374A1,1,0,0,0,0,0,0
US9272634,1,0,0,0,0,0,0
DE102013105897A1,1,0,0,0,0,0,0
US6434475,1,0,0,0,0,0,0
GB2502086B,1,0,0,0,0,0,0
FR3042765B1,1,0,0,0,0,0,0
US6840889,1,0,0,0,0,0,0
DE102016224930A1,1,0,0,0,0,0,0
US7913791,1,0,0,0,0,0,0
US20040043861A1,1,0,0,0,0,0,0
SE1350176A1,1,0,0,0,0,0,0
US7004018,1,0,0,0,0,0,0
WO2012092401A1,1,0,0,0,0,0,0
US20170241334A1,1,0,0,0,0,0,0
US7972239,1,0,0,0,0,0,0
US7691027,1,0,0,0,0,0,0
US8479847,1,0,0,0,0,0,0
US20120022734A1,1,0,0,0,0,0,0
EP0117157B1,1,0,0,0,0,0,0
US9657705,1,0,0,0,0,0,0
US20150251612A1,1,0,0,0,0,0,0
US8457822,1,0,0,0,0,0,0
DE102013224383A1,1,0,0,0,0,0,0
US8054083,1,0,0,0,0,0,0
US8447449,1,0,0,0,0,0,0
US20180229715A1,1,0,0,0,0,0,0
EP1068089A1,1,0,0,0,0,0,0
US20160236674A1,1,0,0,0,0,0,0
DE102014204081A1,1,0,0,0,0,0,0
US9381913,1,0,0,0,0,0,0
US1316245,1,0,0,0,0,0,0
US9656671,1,0,0,0,0,0,0
US7702444,1,0,0,0,0,0,0
US20150340975A1,1,0,0,0,0,0,0
US7819211,1,0,0,0,0,0,0
US6209692,1,0,0,0,0,0,0
DE202015004898U1,1,0,0,0,0,0,0
DE102015201578A1,1,0,0,0,0,0,0
US0115171,1,0,0,0,0,0,0
DE102015002853A1,1,0,0,0,0,0,0
DE102008046405B4,1,0,0,0,0,0,0
US9676383,1,0,0,0,0,0,0
CN100559151C,1,0,0,0,0,0,0
CN108953028A,1,0,0,0,0,0,0
WO2019011533A1,1,0,0,0,0,0,0
US8628271,1,0,0,0,0,0,0
US8798827,1,0,0,0,0,0,0
DE102014017441B4,1,0,0,0,0,0,0
US6956298,1,0,0,0,0,0,0
US0605760,1,0,0,0,0,0,0
US8221284,1,0,0,0,0,0,0
FR3028584B1,1,0,0,0,0,0,0
US9630504,1,0,0,0,0,0,0
US7079939,1,0,0,0,0,0,0
US8489303,1,0,0,0,0,0,0
US20180362042A1,1,0,0,0,0,0,0
US20170203645A1,1,0,0,0,0,0,0
ITPD2013000125A1,1,0,0,0,0,0,0
DE102015224247A1,1,0,0,0,0,0,0
US8468816,1,0,0,0,0,0,0
US8457825,1,0,0,0,0,0,0
FR3034459B3,1,0,0,0,0,0,0
DE102006021156A1,1,0,0,0,0,0,0
US8092340,1,0,0,0,0,0,0
US10081364,1,0,0,0,0,0,0
WO2016041687A1,1,0,0,0,0,0,0
